codigo_venda,data,id_loja,produto,quantidade,valor_unitario,valor_final
49164,2019-09-10,Shopping Midway Mall,Relógio Listrado,3,218.0,654.0
49165,2019-09-10,Parque Dom Pedro Shopping,Casaco Liso,2,255.0,510.0
49166,2019-09-10,Shopping Midway Mall,Gorro Liso,2,92.0,184.0
49166,2019-09-10,Shopping Midway Mall,Relógio Xadrez,3,214.0,642.0
49166,2019-09-10,Shopping Midway Mall,Sapato Linho,1,391.0,391.0
49167,2019-09-10,Shopping Midway Mall,Meia,1,30.0,30.0
49167,2019-09-10,Shopping Midway Mall,Cinto Xadrez,3,215.0,645.0
49168,2019-09-10,Passei das Águas Shopping,Calça Linho,5,211.0,1055.0
49168,2019-09-10,Passei das Águas Shopping,Chinelo Estampa,4,74.0,296.0
49169,2019-09-10,Rio Mar Recife,Cueca Estampa,3,66.0,198.0
49169,2019-09-10,Rio Mar Recife,Tênis,2,250.0,500.0
49169,2019-09-10,Rio Mar Recife,Pulseira Liso,3,87.0,261.0
49170,2019-09-10,Shopping União de Osasco,Calça Liso,2,190.0,380.0
49171,2019-09-10,Shopping Center Leste Aricanduva,Sunga,2,100.0,200.0
49172,2019-09-10,Iguatemi Esplanada,Mochila Listrado,1,275.0,275.0
49173,2019-09-10,Norte Shopping,Camisa Liso,3,105.0,315.0
49175,2019-09-10,Shopping Midway Mall,Calça Xadrez,2,185.0,370.0
49176,2019-09-10,Shopping SP Market,Chinelo Xadrez,2,66.0,132.0
49176,2019-09-10,Shopping SP Market,Casaco Liso,2,255.0,510.0
49177,2019-09-10,Shopping Ibirapuera,Short,3,90.0,270.0
49177,2019-09-10,Shopping Ibirapuera,Cinto,2,200.0,400.0
49177,2019-09-10,Shopping Ibirapuera,Cinto Listrado,1,214.0,214.0
49177,2019-09-10,Shopping Ibirapuera,Sunga,2,100.0,200.0
49178,2019-09-10,Palladium Shopping Curitiba,Tênis Liso,2,266.0,532.0
49180,2019-09-10,Shopping União de Osasco,Camiseta Liso,4,187.0,748.0
49181,2019-09-10,Shopping Barra,Sapato Xadrez,1,368.0,368.0
49182,2019-09-10,Shopping Eldorado,Bermuda Linho,3,195.0,585.0
49183,2019-09-10,Shopping Iguatemi Fortaleza,Casaco Liso,5,255.0,1275.0
49184,2019-09-10,Center Shopping Uberlândia,Calça Linho,4,211.0,844.0
49185,2019-09-10,Shopping Morumbi,Camiseta,4,180.0,720.0
49185,2019-09-10,Shopping Morumbi,Camiseta Linho,2,223.0,446.0
49187,2019-09-10,Shopping Iguatemi Fortaleza,Bermuda Estampa,2,169.0,338.0
49187,2019-09-10,Shopping Iguatemi Fortaleza,Camisa Listrado,1,108.0,108.0
49188,2019-09-10,Shopping União de Osasco,Cueca Listrado,2,67.0,134.0
49189,2019-09-10,Shopping Center Leste Aricanduva,Chinelo Xadrez,1,66.0,66.0
49190,2019-09-10,Rio Mar Recife,Mochila Liso,2,276.0,552.0
49190,2019-09-10,Rio Mar Recife,Mochila Linho,2,311.0,622.0
49190,2019-09-10,Rio Mar Recife,Relógio Linho,4,240.0,960.0
49191,2019-09-10,Norte Shopping,Relógio Xadrez,2,214.0,428.0
49192,2019-09-10,Shopping Ibirapuera,Cinto Liso,2,209.0,418.0
49193,2019-09-10,Shopping SP Market,Sapato Estampa,1,358.0,358.0
49196,2019-09-10,Rio Mar Recife,Cinto Estampa,1,209.0,209.0
49197,2019-09-10,Salvador Shopping,Short Liso,1,108.0,108.0
49198,2019-09-10,Shopping Morumbi,Meia Estampa,1,50.0,50.0
49198,2019-09-10,Shopping Morumbi,Casaco Linho,1,299.0,299.0
49200,2019-09-10,Shopping Morumbi,Pulseira Listrado,2,79.0,158.0
49201,2019-09-10,Ribeirão Shopping,Cueca Linho,1,93.0,93.0
49201,2019-09-10,Ribeirão Shopping,Camisa Gola V Linho,2,145.0,290.0
49201,2019-09-10,Ribeirão Shopping,Camisa Linho,2,141.0,282.0
49203,2019-09-10,Shopping Center Interlagos,Relógio Xadrez,1,214.0,214.0
49204,2019-09-10,Palladium Shopping Curitiba,Sunga,1,100.0,100.0
49205,2019-09-10,Rio Mar Shopping Fortaleza,Chinelo Estampa,2,74.0,148.0
49206,2019-09-10,Bourbon Shopping SP,Pulseira,3,70.0,210.0
49206,2019-09-10,Bourbon Shopping SP,Camiseta Linho,5,223.0,1115.0
49207,2019-09-10,Parque Dom Pedro Shopping,Camiseta Xadrez,3,200.0,600.0
49207,2019-09-10,Parque Dom Pedro Shopping,Camiseta Liso,2,187.0,374.0
49208,2019-09-10,Shopping Midway Mall,Camisa Liso,1,105.0,105.0
49209,2019-09-10,Salvador Shopping,Terno,2,700.0,1400.0
49209,2019-09-10,Salvador Shopping,Gorro,3,80.0,240.0
49210,2019-09-10,Rio Mar Shopping Fortaleza,Sunga,1,100.0,100.0
49210,2019-09-10,Rio Mar Shopping Fortaleza,Gorro,1,80.0,80.0
49211,2019-09-10,Ribeirão Shopping,Short Liso,2,108.0,216.0
49212,2019-09-10,Shopping União de Osasco,Chinelo Linho,2,105.0,210.0
49212,2019-09-10,Shopping União de Osasco,Camiseta Linho,1,223.0,223.0
49213,2019-09-10,Shopping Vila Velha,Gorro Linho,2,124.0,248.0
49213,2019-09-10,Shopping Vila Velha,Cinto Listrado,3,214.0,642.0
49213,2019-09-10,Shopping Vila Velha,Short Estampa,4,96.0,384.0
49214,2019-09-10,Passei das Águas Shopping,Terno Liso,1,720.0,720.0
49214,2019-09-10,Passei das Águas Shopping,Camiseta Liso,1,187.0,187.0
49214,2019-09-10,Passei das Águas Shopping,Sunga Listrado,3,114.0,342.0
49215,2019-09-10,Rio Mar Shopping Fortaleza,Calça Xadrez,5,185.0,925.0
49216,2019-09-10,Rio Mar Shopping Fortaleza,Casaco Linho,3,299.0,897.0
49216,2019-09-10,Rio Mar Shopping Fortaleza,Cueca Liso,3,69.0,207.0
49217,2019-09-10,Passei das Águas Shopping,Relógio Liso,3,216.0,648.0
49217,2019-09-10,Passei das Águas Shopping,Cueca Listrado,1,67.0,67.0
49218,2019-09-10,Shopping Ibirapuera,Cinto Linho,1,248.0,248.0
49219,2019-09-10,Palladium Shopping Curitiba,Bermuda Liso,2,157.0,314.0
49221,2019-09-10,Iguatemi Campinas,Cinto Xadrez,2,215.0,430.0
49222,2019-09-10,Iguatemi Campinas,Cinto Xadrez,3,215.0,645.0
49222,2019-09-10,Iguatemi Campinas,Chinelo Liso,4,71.0,284.0
49224,2019-09-10,Norte Shopping,Short Liso,2,108.0,216.0
49225,2019-09-10,Bourbon Shopping SP,Camisa Gola V Liso,4,118.0,472.0
49226,2019-09-10,Rio Mar Recife,Terno,2,700.0,1400.0
49226,2019-09-10,Rio Mar Recife,Camisa Gola V,3,100.0,300.0
49226,2019-09-10,Rio Mar Recife,Short,5,90.0,450.0
49227,2019-09-10,Rio Mar Recife,Camiseta,3,180.0,540.0
49228,2019-09-10,Palladium Shopping Curitiba,Chinelo Estampa,2,74.0,148.0
49229,2019-09-10,Parque Dom Pedro Shopping,Meia Listrado,3,37.0,111.0
49229,2019-09-10,Parque Dom Pedro Shopping,Tênis,2,250.0,500.0
49232,2019-09-11,Shopping Center Interlagos,Camisa,3,100.0,300.0
49232,2019-09-11,Shopping Center Interlagos,Pulseira,5,70.0,350.0
49233,2019-09-11,Shopping Recife,Terno Linho,1,750.0,750.0
49233,2019-09-11,Shopping Recife,Chinelo Estampa,3,74.0,222.0
49234,2019-09-11,Center Shopping Uberlândia,Tênis Listrado,3,262.0,786.0
49235,2019-09-11,Rio Mar Shopping Fortaleza,Cinto Liso,2,209.0,418.0
49237,2019-09-11,Salvador Shopping,Tênis Linho,1,294.0,294.0
49239,2019-09-11,Ribeirão Shopping,Short Linho,2,133.0,266.0
49241,2019-09-11,Shopping SP Market,Calça Estampa,5,177.0,885.0
49241,2019-09-11,Shopping SP Market,Camiseta,2,180.0,360.0
49241,2019-09-11,Shopping SP Market,Camisa Listrado,2,108.0,216.0
49243,2019-09-11,Shopping Midway Mall,Gorro Xadrez,2,85.0,170.0
49243,2019-09-11,Shopping Midway Mall,Sunga Liso,1,114.0,114.0
49243,2019-09-11,Shopping Midway Mall,Polo Linho,2,176.0,352.0
49243,2019-09-11,Shopping Midway Mall,Terno Linho,1,750.0,750.0
49243,2019-09-11,Shopping Midway Mall,Relógio,1,200.0,200.0
49243,2019-09-11,Shopping Midway Mall,Sunga Estampa,4,120.0,480.0
49244,2019-09-11,Shopping Center Leste Aricanduva,Casaco Linho,2,299.0,598.0
49245,2019-09-11,Bourbon Shopping SP,Meia Liso,4,38.0,152.0
49245,2019-09-11,Bourbon Shopping SP,Camisa Linho,2,141.0,282.0
49245,2019-09-11,Bourbon Shopping SP,Calça Xadrez,1,185.0,185.0
49246,2019-09-11,Rio Mar Recife,Relógio Liso,1,216.0,216.0
49247,2019-09-11,Palladium Shopping Curitiba,Tênis Estampa,1,256.0,256.0
49247,2019-09-11,Palladium Shopping Curitiba,Calça,1,170.0,170.0
49248,2019-09-11,Shopping Center Interlagos,Bermuda Estampa,1,169.0,169.0
49248,2019-09-11,Shopping Center Interlagos,Relógio Linho,4,240.0,960.0
49248,2019-09-11,Shopping Center Interlagos,Cueca Estampa,2,66.0,132.0
49248,2019-09-11,Shopping Center Interlagos,Chinelo Estampa,2,74.0,148.0
49249,2019-09-11,Shopping SP Market,Cueca,1,50.0,50.0
49249,2019-09-11,Shopping SP Market,Pulseira,1,70.0,70.0
49249,2019-09-11,Shopping SP Market,Meia Liso,2,38.0,76.0
49250,2019-09-11,Shopping SP Market,Meia Liso,1,38.0,38.0
49251,2019-09-11,Shopping SP Market,Meia Listrado,1,37.0,37.0
49253,2019-09-11,Shopping Center Leste Aricanduva,Camisa Gola V Estampa,1,118.0,118.0
49253,2019-09-11,Shopping Center Leste Aricanduva,Tênis Linho,2,294.0,588.0
49253,2019-09-11,Shopping Center Leste Aricanduva,Pulseira Xadrez,2,87.0,174.0
49254,2019-09-11,Bourbon Shopping SP,Meia Xadrez,4,41.0,164.0
49255,2019-09-11,Rio Mar Shopping Fortaleza,Sapato Estampa,3,358.0,1074.0
49255,2019-09-11,Rio Mar Shopping Fortaleza,Cinto Liso,1,209.0,209.0
49255,2019-09-11,Rio Mar Shopping Fortaleza,Meia Liso,2,38.0,76.0
49256,2019-09-11,Shopping Midway Mall,Mochila Liso,1,276.0,276.0
49257,2019-09-11,Shopping Center Leste Aricanduva,Camisa Listrado,2,108.0,216.0
49258,2019-09-11,Palladium Shopping Curitiba,Terno Liso,3,720.0,2160.0
49258,2019-09-11,Palladium Shopping Curitiba,Camiseta Listrado,5,197.0,985.0
49263,2019-09-11,Rio Mar Recife,Terno,1,700.0,700.0
49264,2019-09-11,Shopping União de Osasco,Camisa Gola V Listrado,2,116.0,232.0
49265,2019-09-11,Novo Shopping Ribeirão Preto,Tênis Xadrez,4,259.0,1036.0
49267,2019-09-11,Shopping Recife,Cinto,3,200.0,600.0
49268,2019-09-11,Shopping Ibirapuera,Sunga Xadrez,2,116.0,232.0
49270,2019-09-11,Iguatemi Campinas,Relógio Liso,3,216.0,648.0
49270,2019-09-11,Iguatemi Campinas,Casaco Listrado,5,269.0,1345.0
49272,2019-09-11,Shopping SP Market,Camiseta,3,180.0,540.0
49272,2019-09-11,Shopping SP Market,Short,2,90.0,180.0
49273,2019-09-11,Passei das Águas Shopping,Camiseta Linho,1,223.0,223.0
49273,2019-09-11,Passei das Águas Shopping,Chinelo Linho,1,105.0,105.0
49273,2019-09-11,Passei das Águas Shopping,Relógio Estampa,1,219.0,219.0
49274,2019-09-11,Ribeirão Shopping,Camiseta Estampa,1,196.0,196.0
49274,2019-09-11,Ribeirão Shopping,Relógio Listrado,2,218.0,436.0
49274,2019-09-11,Ribeirão Shopping,Pulseira Xadrez,5,87.0,435.0
49276,2019-09-11,Shopping União de Osasco,Casaco Listrado,2,269.0,538.0
49277,2019-09-11,Rio Mar Recife,Sapato Liso,2,368.0,736.0
49278,2019-09-11,Rio Mar Shopping Fortaleza,Sapato,1,350.0,350.0
49281,2019-09-11,Passei das Águas Shopping,Sapato Estampa,5,358.0,1790.0
49281,2019-09-11,Passei das Águas Shopping,Camisa Listrado,2,108.0,216.0
49282,2019-09-11,Shopping Midway Mall,Polo,1,130.0,130.0
49282,2019-09-11,Shopping Midway Mall,Relógio Linho,2,240.0,480.0
49283,2019-09-11,Palladium Shopping Curitiba,Meia Listrado,1,37.0,37.0
49283,2019-09-11,Palladium Shopping Curitiba,Casaco Liso,4,255.0,1020.0
49283,2019-09-11,Palladium Shopping Curitiba,Mochila Estampa,5,277.0,1385.0
49284,2019-09-11,Shopping Vila Velha,Tênis Estampa,1,256.0,256.0
49285,2019-09-11,Shopping Recife,Sunga Estampa,1,120.0,120.0
49285,2019-09-11,Shopping Recife,Polo,1,130.0,130.0
49286,2019-09-11,Shopping Midway Mall,Relógio Linho,2,240.0,480.0
49287,2019-09-11,Shopping Ibirapuera,Polo Estampa,1,138.0,138.0
49288,2019-09-11,Iguatemi Campinas,Casaco Liso,5,255.0,1275.0
49288,2019-09-11,Iguatemi Campinas,Sunga Linho,1,149.0,149.0
49288,2019-09-11,Iguatemi Campinas,Camisa Gola V Listrado,2,116.0,232.0
49288,2019-09-11,Iguatemi Campinas,Tênis Linho,5,294.0,1470.0
49289,2019-09-11,Shopping Ibirapuera,Camiseta,2,180.0,360.0
49289,2019-09-11,Shopping Ibirapuera,Tênis Linho,1,294.0,294.0
49290,2019-09-11,Shopping Barra,Short,2,90.0,180.0
49291,2019-09-11,Bourbon Shopping SP,Cinto Liso,3,209.0,627.0
49291,2019-09-11,Bourbon Shopping SP,Short Linho,1,133.0,133.0
49292,2019-09-11,Shopping Eldorado,Short Liso,1,108.0,108.0
49292,2019-09-11,Shopping Eldorado,Chinelo,1,60.0,60.0
49293,2019-09-11,Rio Mar Shopping Fortaleza,Sapato Xadrez,1,368.0,368.0
49294,2019-09-11,Passei das Águas Shopping,Terno,1,700.0,700.0
49294,2019-09-11,Passei das Águas Shopping,Sunga Listrado,1,114.0,114.0
49294,2019-09-11,Passei das Águas Shopping,Camiseta Linho,2,223.0,446.0
49294,2019-09-11,Passei das Águas Shopping,Pulseira Liso,2,87.0,174.0
49295,2019-09-11,Shopping SP Market,Chinelo Liso,2,71.0,142.0
49296,2019-09-11,Palladium Shopping Curitiba,Chinelo,3,60.0,180.0
49296,2019-09-11,Palladium Shopping Curitiba,Relógio Listrado,2,218.0,436.0
49297,2019-09-11,Salvador Shopping,Mochila Xadrez,4,283.0,1132.0
49297,2019-09-11,Salvador Shopping,Chinelo Estampa,1,74.0,74.0
49297,2019-09-11,Salvador Shopping,Casaco Estampa,2,256.0,512.0
49301,2019-09-11,Palladium Shopping Curitiba,Camisa Xadrez,3,105.0,315.0
49305,2019-09-11,Bourbon Shopping SP,Cueca Listrado,1,67.0,67.0
49306,2019-09-11,Shopping Midway Mall,Pulseira Xadrez,1,87.0,87.0
49307,2019-09-11,Shopping Iguatemi Fortaleza,Polo,1,130.0,130.0
49308,2019-09-11,Palladium Shopping Curitiba,Bermuda Xadrez,1,155.0,155.0
49308,2019-09-11,Palladium Shopping Curitiba,Pulseira Linho,4,114.0,456.0
49308,2019-09-11,Palladium Shopping Curitiba,Cueca Listrado,1,67.0,67.0
49308,2019-09-11,Palladium Shopping Curitiba,Cinto Linho,3,248.0,744.0
49309,2019-09-11,Shopping SP Market,Calça Listrado,5,181.0,905.0
49311,2019-09-11,Norte Shopping,Camisa Gola V Liso,1,118.0,118.0
49312,2019-09-11,Passei das Águas Shopping,Camiseta Estampa,2,196.0,392.0
49314,2019-09-11,Salvador Shopping,Camiseta Estampa,3,196.0,588.0
49314,2019-09-11,Salvador Shopping,Tênis Linho,1,294.0,294.0
49314,2019-09-11,Salvador Shopping,Mochila Linho,2,311.0,622.0
49316,2019-09-11,Shopping Vila Velha,Meia Linho,1,78.0,78.0
49317,2019-09-11,Shopping Midway Mall,Pulseira Estampa,1,87.0,87.0
49318,2019-09-11,Shopping Morumbi,Camisa Liso,2,105.0,210.0
49321,2019-09-11,Norte Shopping,Gorro Linho,2,124.0,248.0
49321,2019-09-11,Norte Shopping,Sapato Estampa,2,358.0,716.0
49321,2019-09-11,Norte Shopping,Gorro Listrado,3,97.0,291.0
49325,2019-09-11,Shopping SP Market,Bermuda Estampa,2,169.0,338.0
49325,2019-09-11,Shopping SP Market,Casaco Listrado,2,269.0,538.0
49326,2019-09-11,Iguatemi Esplanada,Sunga,3,100.0,300.0
49326,2019-09-11,Iguatemi Esplanada,Sunga Estampa,2,120.0,240.0
49326,2019-09-11,Iguatemi Esplanada,Camisa,1,100.0,100.0
49327,2019-09-11,Novo Shopping Ribeirão Preto,Pulseira Xadrez,1,87.0,87.0
49328,2019-09-11,Palladium Shopping Curitiba,Casaco,1,250.0,250.0
49328,2019-09-11,Palladium Shopping Curitiba,Casaco Estampa,2,256.0,512.0
49328,2019-09-11,Palladium Shopping Curitiba,Camiseta Linho,1,223.0,223.0
49328,2019-09-11,Palladium Shopping Curitiba,Cueca,3,50.0,150.0
49328,2019-09-11,Palladium Shopping Curitiba,Sunga Xadrez,5,116.0,580.0
49330,2019-09-11,Shopping Center Leste Aricanduva,Camisa Estampa,2,113.0,226.0
49332,2019-09-11,Ribeirão Shopping,Cueca Xadrez,3,60.0,180.0
49332,2019-09-11,Ribeirão Shopping,Cueca Listrado,4,67.0,268.0
49334,2019-09-11,Passei das Águas Shopping,Sapato Estampa,2,358.0,716.0
49334,2019-09-11,Passei das Águas Shopping,Gorro,4,80.0,320.0
49334,2019-09-11,Passei das Águas Shopping,Cinto Xadrez,2,215.0,430.0
49336,2019-09-11,Novo Shopping Ribeirão Preto,Cinto Estampa,1,209.0,209.0
49336,2019-09-11,Novo Shopping Ribeirão Preto,Tênis Xadrez,2,259.0,518.0
49340,2019-09-11,Novo Shopping Ribeirão Preto,Cinto Liso,1,209.0,209.0
49340,2019-09-11,Novo Shopping Ribeirão Preto,Calça,2,170.0,340.0
49341,2019-09-11,Shopping Eldorado,Sapato Liso,2,368.0,736.0
49341,2019-09-11,Shopping Eldorado,Camiseta Linho,2,223.0,446.0
49341,2019-09-11,Shopping Eldorado,Meia Linho,1,78.0,78.0
49342,2019-09-11,Center Shopping Uberlândia,Meia Estampa,1,50.0,50.0
49342,2019-09-11,Center Shopping Uberlândia,Polo Listrado,2,149.0,298.0
49343,2019-09-11,Iguatemi Esplanada,Camisa Xadrez,3,105.0,315.0
49343,2019-09-11,Iguatemi Esplanada,Terno Linho,1,750.0,750.0
49344,2019-09-11,Ribeirão Shopping,Camisa,2,100.0,200.0
49346,2019-09-11,Shopping SP Market,Polo,1,130.0,130.0
49347,2019-09-11,Shopping Eldorado,Meia,1,30.0,30.0
49348,2019-09-11,Rio Mar Recife,Terno Liso,1,720.0,720.0
49348,2019-09-11,Rio Mar Recife,Cueca Xadrez,1,60.0,60.0
49349,2019-09-11,Ribeirão Shopping,Tênis,3,250.0,750.0
49349,2019-09-11,Ribeirão Shopping,Cueca Xadrez,4,60.0,240.0
49351,2019-09-11,Shopping Center Leste Aricanduva,Relógio Linho,1,240.0,240.0
49351,2019-09-11,Shopping Center Leste Aricanduva,Casaco,1,250.0,250.0
49351,2019-09-11,Shopping Center Leste Aricanduva,Camisa Gola V Estampa,3,118.0,354.0
49352,2019-09-11,Center Shopping Uberlândia,Bermuda Listrado,4,163.0,652.0
49353,2019-09-11,Passei das Águas Shopping,Calça Listrado,1,181.0,181.0
49353,2019-09-11,Passei das Águas Shopping,Camiseta,1,180.0,180.0
49353,2019-09-11,Passei das Águas Shopping,Camisa Gola V Listrado,5,116.0,580.0
49355,2019-09-11,Shopping Iguatemi Fortaleza,Camisa Gola V Liso,1,118.0,118.0
49355,2019-09-11,Shopping Iguatemi Fortaleza,Short Linho,1,133.0,133.0
49356,2019-09-11,Novo Shopping Ribeirão Preto,Camisa Xadrez,3,105.0,315.0
49357,2019-09-11,Shopping Vila Velha,Sunga,1,100.0,100.0
49357,2019-09-11,Shopping Vila Velha,Meia Linho,2,78.0,156.0
49358,2019-09-11,Salvador Shopping,Terno Liso,1,720.0,720.0
49359,2019-09-11,Shopping Midway Mall,Cueca Listrado,4,67.0,268.0
49359,2019-09-11,Shopping Midway Mall,Short Xadrez,2,100.0,200.0
49359,2019-09-11,Shopping Midway Mall,Camisa Gola V Xadrez,1,107.0,107.0
49360,2019-09-11,Shopping Center Leste Aricanduva,Cinto Liso,2,209.0,418.0
49360,2019-09-11,Shopping Center Leste Aricanduva,Cinto Listrado,2,214.0,428.0
49360,2019-09-11,Shopping Center Leste Aricanduva,Chinelo,5,60.0,300.0
49361,2019-09-11,Bourbon Shopping SP,Cueca Linho,1,93.0,93.0
49361,2019-09-11,Bourbon Shopping SP,Mochila Xadrez,2,283.0,566.0
49361,2019-09-11,Bourbon Shopping SP,Tênis Liso,1,266.0,266.0
49361,2019-09-11,Bourbon Shopping SP,Meia Linho,2,78.0,156.0
49362,2019-09-11,Center Shopping Uberlândia,Camisa Listrado,2,108.0,216.0
49363,2019-09-11,Shopping Center Leste Aricanduva,Chinelo Xadrez,5,66.0,330.0
49364,2019-09-11,Shopping União de Osasco,Terno Liso,1,720.0,720.0
49364,2019-09-11,Shopping União de Osasco,Calça Listrado,1,181.0,181.0
49364,2019-09-11,Shopping União de Osasco,Bermuda Listrado,2,163.0,326.0
49365,2019-09-11,Shopping Iguatemi Fortaleza,Camiseta Liso,2,187.0,374.0
49366,2019-09-11,Shopping Vila Velha,Cueca Liso,2,69.0,138.0
49367,2019-09-11,Shopping Midway Mall,Chinelo Estampa,2,74.0,148.0
49367,2019-09-11,Shopping Midway Mall,Polo Liso,1,137.0,137.0
49367,2019-09-11,Shopping Midway Mall,Camiseta Estampa,2,196.0,392.0
49367,2019-09-11,Shopping Midway Mall,Calça,1,170.0,170.0
49367,2019-09-11,Shopping Midway Mall,Casaco Xadrez,1,259.0,259.0
49368,2019-09-11,Palladium Shopping Curitiba,Chinelo Estampa,2,74.0,148.0
49368,2019-09-11,Palladium Shopping Curitiba,Sunga Liso,1,114.0,114.0
49368,2019-09-11,Palladium Shopping Curitiba,Terno Estampa,2,706.0,1412.0
49368,2019-09-11,Palladium Shopping Curitiba,Sapato,1,350.0,350.0
49369,2019-09-11,Bourbon Shopping SP,Cinto Liso,2,209.0,418.0
49370,2019-09-11,Shopping Recife,Sapato Linho,2,391.0,782.0
49371,2019-09-11,Shopping Ibirapuera,Terno Estampa,2,706.0,1412.0
49371,2019-09-11,Shopping Ibirapuera,Polo Xadrez,2,142.0,284.0
49371,2019-09-11,Shopping Ibirapuera,Cinto Xadrez,5,215.0,1075.0
49372,2019-09-11,Passei das Águas Shopping,Pulseira,1,70.0,70.0
49373,2019-09-11,Shopping Center Leste Aricanduva,Pulseira Linho,5,114.0,570.0
49373,2019-09-11,Shopping Center Leste Aricanduva,Terno Liso,4,720.0,2880.0
49373,2019-09-11,Shopping Center Leste Aricanduva,Calça Listrado,2,181.0,362.0
49373,2019-09-11,Shopping Center Leste Aricanduva,Terno Xadrez,1,709.0,709.0
49373,2019-09-11,Shopping Center Leste Aricanduva,Sunga Xadrez,2,116.0,232.0
49376,2019-09-11,Shopping Center Interlagos,Gorro Linho,3,124.0,372.0
49377,2019-09-11,Shopping Morumbi,Sapato Estampa,2,358.0,716.0
49377,2019-09-11,Shopping Morumbi,Camisa Linho,1,141.0,141.0
49378,2019-09-11,Shopping Ibirapuera,Camisa Gola V Xadrez,2,107.0,214.0
49379,2019-09-11,Shopping SP Market,Gorro,3,80.0,240.0
49379,2019-09-11,Shopping SP Market,Terno,2,700.0,1400.0
49381,2019-09-11,Passei das Águas Shopping,Gorro Linho,1,124.0,124.0
49382,2019-09-11,Passei das Águas Shopping,Sunga Estampa,2,120.0,240.0
49382,2019-09-11,Passei das Águas Shopping,Bermuda Xadrez,4,155.0,620.0
49383,2019-09-11,Shopping Barra,Polo Linho,4,176.0,704.0
49383,2019-09-11,Shopping Barra,Mochila,2,270.0,540.0
49385,2019-09-11,Palladium Shopping Curitiba,Camisa Gola V Liso,5,118.0,590.0
49386,2019-09-11,Shopping Center Interlagos,Bermuda Linho,3,195.0,585.0
49387,2019-09-11,Shopping União de Osasco,Bermuda Liso,1,157.0,157.0
49388,2019-09-11,Palladium Shopping Curitiba,Camisa Gola V Xadrez,1,107.0,107.0
49388,2019-09-11,Palladium Shopping Curitiba,Meia Linho,5,78.0,390.0
49388,2019-09-11,Palladium Shopping Curitiba,Pulseira Xadrez,1,87.0,87.0
49388,2019-09-11,Palladium Shopping Curitiba,Gorro Estampa,1,93.0,93.0
49389,2019-09-11,Shopping Center Interlagos,Short,5,90.0,450.0
49390,2019-09-11,Bourbon Shopping SP,Calça Listrado,2,181.0,362.0
49391,2019-09-11,Shopping Eldorado,Tênis Xadrez,5,259.0,1295.0
49391,2019-09-11,Shopping Eldorado,Chinelo Liso,4,71.0,284.0
49392,2019-09-11,Shopping Eldorado,Camisa Gola V Liso,1,118.0,118.0
49392,2019-09-11,Shopping Eldorado,Camiseta Estampa,1,196.0,196.0
49393,2019-09-11,Passei das Águas Shopping,Terno,1,700.0,700.0
49393,2019-09-11,Passei das Águas Shopping,Tênis Estampa,2,256.0,512.0
49394,2019-09-11,Rio Mar Shopping Fortaleza,Chinelo Liso,1,71.0,71.0
49394,2019-09-11,Rio Mar Shopping Fortaleza,Short Linho,1,133.0,133.0
49396,2019-09-11,Rio Mar Shopping Fortaleza,Cueca Estampa,2,66.0,132.0
49397,2019-09-11,Novo Shopping Ribeirão Preto,Gorro,1,80.0,80.0
49397,2019-09-11,Novo Shopping Ribeirão Preto,Calça Liso,1,190.0,190.0
49397,2019-09-11,Novo Shopping Ribeirão Preto,Cueca Estampa,4,66.0,264.0
49398,2019-09-11,Shopping Center Leste Aricanduva,Camisa Gola V Linho,1,145.0,145.0
49401,2019-09-11,Iguatemi Campinas,Camiseta Liso,1,187.0,187.0
49402,2019-09-11,Salvador Shopping,Mochila Linho,4,311.0,1244.0
49403,2019-09-11,Shopping Midway Mall,Gorro Listrado,5,97.0,485.0
49405,2019-09-11,Ribeirão Shopping,Sunga Estampa,4,120.0,480.0
49405,2019-09-11,Ribeirão Shopping,Chinelo Linho,3,105.0,315.0
49405,2019-09-11,Ribeirão Shopping,Camiseta Estampa,3,196.0,588.0
49405,2019-09-11,Ribeirão Shopping,Gorro Xadrez,1,85.0,85.0
49406,2019-09-11,Iguatemi Campinas,Relógio,2,200.0,400.0
49407,2019-09-11,Norte Shopping,Sapato Estampa,2,358.0,716.0
49408,2019-09-11,Salvador Shopping,Bermuda Liso,5,157.0,785.0
49410,2019-09-11,Shopping Midway Mall,Tênis Listrado,4,262.0,1048.0
49410,2019-09-11,Shopping Midway Mall,Pulseira Listrado,2,79.0,158.0
